Energy (eV),Absorption (OD),EA 20 kV/cm (mOD),EA 30 kV/cm (mOD),EA 40 kV/cm (mOD),EA 50 kV/cm (mOD),EA 60 kV/cm (mOD),EA 70 kV/cm (mOD)
2.5098014777327937,0.25743141484058635,-0.006972066070347682,-0.019217005894368377,-0.024958561704506086,-0.03436193592587242,-0.054515545068405356,-0.076455860702883
2.5047311717171716,0.2490086022086851,-0.005108848219399807,-0.01018833035353598,-0.017063590831962464,-0.02682660804003583,-0.04081143975179176,-0.05444394875019592
2.499681310483871,0.23834837720662336,-0.007600347744010214,-0.006540469098735173,-0.015055414162272247,-0.020136729742398864,-0.029907391468448605,-0.037514807219956356
2.4946517706237428,0.2283449255366819,-0.005151516709734633,-0.002513458697239713,-0.011919267921522717,-0.012944582546703878,-0.020079003792953104,-0.02805347838658432
2.4896424297188755,0.2149757475955198,-0.005141794161491344,-0.0029788392738420927,-0.008026891801885766,-0.011755598724534107,-0.014581688660816728,-0.01817843751365045
2.4846531663326656,0.21109972772602587,-0.0024134228078530663,-0.0018306396622303478,-0.0059375477094619974,-0.009468544960085151,-0.007665340614838435,-0.013671395737223858
2.47968386,0.20597798950508311,0.00035485534789532616,-0.00887469572013296,-0.004018309922261736,-0.004711110335667647,-0.005907463608789905,-0.008327221693497141
2.4747343912175648,0.20147946105414807,-0.005356731857074261,-0.004175407482210939,-0.0024859222805361006,-0.006614653293179549,-0.005081795693354681,-0.005045156615253177
2.469804641434263,0.19585452634931982,-0.003966219378287257,-0.0005507751603481873,0.0016539537936870905,-0.003281836439289528,-0.0018609040077986116,-0.003066726165286217
2.46489449304175,0.18811586087511,-0.001483354230618707,-0.0009212600935119031,-0.0011435217460611163,-0.002812088783633188,-0.0008439511998463628,-5.798144307562575e-05
2.4600038293650797,0.1860123162127952,-0.001292897778598498,-0.00267434729157865,-0.001201121758352251,-0.0010819780548998233,-0.0021591225886138958,-0.0003043059276738519
2.4551325346534654,0.18025792107378724,-0.0013387364810686303,-0.0012939525872512907,0.002603905293034072,-0.0028949879095627492,0.0024551572352662734,-0.004201736037623741
2.4502804940711465,0.17603052048412057,0.0008411518069250783,0.0005873668732215691,0.0030102571584305435,-0.00273412717461165,0.002793193677435076,0.0012904526447085334
2.445447593688363,0.16970311035155677,0.00046705869743227704,-0.0006762105229852263,0.004069851747294964,0.0002547590168037521,0.002896703300133988,0.005986828388394572
2.440633720472441,0.1683489001778192,-0.00035175092358567556,0.0009209909360776134,0.0004020023631543716,0.00027480532650588465,0.0035033796938619237,0.007875944546410999
2.4358387622789786,0.16739227739315474,-0.0037182150186670236,0.0016896069928431434,0.004633730916938622,0.0021016571373453073,0.002607442258755696,0.007824709074677064
2.4310626078431374,0.1599970227808889,2.3899604248136078e-05,0.00017192303570948413,0.004947231479686828,0.0018327588615201923,0.0026305037180545804,0.003500145196523142
2.4263051467710373,0.15712406697527054,0.00037710724836784366,0.00028302008855840164,0.004764304698561353,0.0006722660444284624,0.005124710057566095,0.003616295612538098
2.42156626953125,0.1538960209371938,-0.0010722978309349147,-0.0007083875348573664,0.0027379152872390104,0.005895037183997208,0.005607346464755548,0.005664140020942508
2.4168458674463937,0.152317025478052,-0.0036369712872788944,0.0004103741111857405,0.0020637465805209494,0.0028592741882952862,0.00624098369897841,0.006966757313696277
2.412143832684825,0.14652659795778997,-0.0027911131259016307,-0.001673351677604336,0.0021211912472859813,0.002514791337563429,0.005994165151688463,0.00814617218676328
2.4074600582524273,0.14502305163364296,-0.00010442285068769703,0.000585927062883056,0.0015018062988218295,0.002419851587512309,0.006327761351264393,0.007567769268867683
2.4027944379844963,0.1431718419737268,0.0023300708692564473,0.001755625840159218,0.002492195516069206,0.0013164035827370139,0.004914097778957832,0.00727001989453709
2.3981468665377177,0.13846300724987065,0.0046424254378443375,-0.00017358762164293938,0.0023653127644617375,0.004130139188265389,0.003429440450292476,0.007958266300648715
