879.449,181800.000,-89.820,0.000,0.000,NaN,NaN
1019.437,156900.000,-89.800,0.000,0.000,NaN,NaN
1181.708,135400.000,-89.786,0.000,0.000,NaN,NaN
1369.809,116800.000,-89.768,0.000,0.000,NaN,NaN
1587.850,100820.000,-89.760,0.000,0.000,NaN,NaN
1840.600,87014.000,-89.742,0.000,0.000,NaN,NaN
2133.581,75100.000,-89.722,0.000,0.000,NaN,NaN
2473.198,64822.000,-89.702,0.000,0.000,NaN,NaN
2866.874,55950.000,-89.686,0.000,0.000,NaN,NaN
3323.214,48300.000,-89.670,0.000,0.000,NaN,NaN
3852.193,41690.000,-89.650,0.000,0.000,NaN,NaN
4465.373,35990.000,-89.632,0.000,0.000,NaN,NaN
5176.157,31064.000,-89.612,0.000,0.000,NaN,NaN
6000.082,26820.000,-89.596,0.000,0.000,NaN,NaN
6955.157,23150.000,-89.570,0.000,0.000,NaN,NaN
8062.258,19990.000,-89.550,0.000,0.000,NaN,NaN
9345.583,17260.000,-89.530,0.000,0.000,NaN,NaN
10833.180,14900.000,-89.510,0.000,0.000,NaN,NaN
12557.580,12870.000,-89.490,0.000,0.000,NaN,NaN
14556.450,11110.000,-89.466,0.000,0.000,NaN,NaN
16873.510,9591.200,-89.480,0.000,0.000,NaN,NaN
19559.380,8282.200,-89.460,0.000,0.000,NaN,NaN
22672.780,7152.000,-89.440,0.000,0.000,NaN,NaN
26281.770,6176.200,-89.420,0.000,0.000,NaN,NaN
30465.220,5334.000,-89.400,0.000,0.000,NaN,NaN
35314.580,4607.000,-89.382,0.000,0.000,NaN,NaN
40935.840,3979.000,-89.370,0.000,0.000,NaN,NaN
47451.890,3436.000,-89.352,0.000,0.000,NaN,NaN
55005.130,2968.000,-89.340,0.000,0.000,NaN,NaN
63760.680,2564.000,-89.330,0.000,0.000,NaN,NaN
73909.910,2214.000,-89.320,0.000,0.000,NaN,NaN
85674.660,1913.000,-89.310,0.000,0.001,NaN,NaN
99312.100,1652.000,-89.308,0.000,0.001,NaN,NaN
115120.300,1427.000,-89.300,0.000,0.001,NaN,NaN
133444.800,1233.000,-89.298,0.000,0.001,NaN,NaN
154686.100,1054.980,-87.524,36.640,-1060.440,NaN,NaN
179308.600,915.760,-87.990,33.520,-917.560,NaN,NaN
207850.400,793.700,-87.570,33.040,-787.780,NaN,NaN
240935.400,684.380,-87.352,30.700,-684.680,NaN,NaN
279286.700,589.800,-87.260,30.860,-590.360,NaN,NaN
323742.700,511.140,-86.764,27.000,-509.440,NaN,NaN
375275.100,441.720,-86.408,25.760,-441.540,NaN,NaN
435010.200,381.520,-86.092,25.240,-379.920,NaN,NaN
504253.800,330.240,-85.746,24.260,-328.900,NaN,NaN
584519.400,284.680,-85.234,24.300,-284.040,NaN,NaN
677561.400,246.420,-84.446,23.500,-245.380,NaN,NaN
785413.600,213.140,-83.684,22.960,-211.920,NaN,NaN
910433.300,184.280,-82.966,22.580,-182.880,NaN,NaN
1055353.000,159.580,-82.052,22.240,-158.120,NaN,NaN
1223341.000,138.240,-80.872,21.660,-136.440,NaN,NaN
1418069.000,119.680,-79.630,21.540,-117.820,NaN,NaN
1643793.000,104.062,-78.116,21.338,-101.696,NaN,NaN
1905447.000,90.334,-76.482,21.088,-87.762,NaN,NaN
2208750.000,78.516,-74.608,20.886,-75.710,NaN,NaN
2560332.000,68.480,-72.376,20.740,-65.264,NaN,NaN
2967878.000,59.864,-69.884,20.624,-56.164,NaN,NaN
3440296.000,52.548,-66.998,20.506,-48.328,NaN,NaN
3987911.000,46.286,-63.802,20.430,-41.536,NaN,NaN
4622695.000,41.030,-60.150,20.378,-35.590,NaN,NaN
5358521.000,36.626,-56.192,20.304,-30.408,NaN,NaN
6211474.000,32.908,-51.914,20.302,-25.938,NaN,NaN
7200198.000,29.914,-47.206,20.300,-21.976,NaN,NaN
8346303.000,27.486,-42.250,20.346,-18.494,NaN,NaN
9674842.000,25.570,-37.040,20.432,-15.396,NaN,NaN
11214854.000,24.106,-31.620,20.522,-12.618,NaN,NaN
13000000.000,23.066,-26.070,20.718,-10.124,NaN,NaN
