1840.600,0.000,89.390,0.000,0.000,NaN,NaN
2133.581,0.000,89.400,0.000,0.000,NaN,NaN
2473.198,0.000,89.400,0.000,0.000,NaN,NaN
2866.874,0.000,89.390,0.000,0.000,NaN,NaN
3323.214,0.000,89.390,0.000,0.000,NaN,NaN
3852.193,0.000,89.390,0.000,0.000,NaN,NaN
4465.373,0.000,89.390,0.000,0.000,NaN,NaN
5176.157,0.000,89.380,0.000,0.000,NaN,NaN
6000.082,0.000,89.380,0.000,0.000,NaN,NaN
6955.157,0.000,89.370,0.000,0.000,NaN,NaN
8062.258,0.000,89.370,0.000,0.000,NaN,NaN
9345.583,0.000,89.360,0.000,0.000,NaN,NaN
10833.180,0.000,89.360,0.000,0.000,NaN,NaN
12557.580,0.000,89.350,0.000,0.000,NaN,NaN
14556.450,0.000,89.340,0.000,0.000,NaN,NaN
16873.510,0.000,89.330,0.000,0.000,NaN,NaN
19559.380,0.000,89.330,0.000,0.000,NaN,NaN
22672.780,0.000,89.320,0.000,0.000,NaN,NaN
26281.770,0.000,89.340,0.000,0.000,NaN,NaN
30465.220,0.000,89.330,0.000,0.000,NaN,NaN
35314.580,0.000,89.320,0.000,0.000,NaN,NaN
40935.840,0.000,89.310,0.000,0.000,NaN,NaN
47451.890,0.000,89.310,0.000,0.000,NaN,NaN
55005.130,0.000,89.290,0.000,0.000,NaN,NaN
63760.680,0.000,89.290,0.000,0.000,NaN,NaN
73909.910,0.000,89.280,0.000,0.000,NaN,NaN
85674.660,0.000,89.270,0.000,0.000,NaN,NaN
99312.100,0.001,89.260,0.000,0.001,NaN,NaN
115120.300,0.001,89.240,0.000,0.001,NaN,NaN
133444.800,0.001,89.230,0.000,0.001,NaN,NaN
154686.100,0.001,89.210,0.000,0.001,NaN,NaN
179308.600,0.001,89.210,0.000,0.001,NaN,NaN
207850.400,0.001,89.190,0.000,0.001,NaN,NaN
240935.400,0.001,89.210,0.000,0.001,NaN,NaN
279286.700,0.002,89.190,0.000,0.002,NaN,NaN
323742.700,0.002,89.180,0.000,0.002,NaN,NaN
375275.100,0.002,89.160,0.000,0.002,NaN,NaN
435010.200,0.002,89.150,0.000,0.002,NaN,NaN
504253.800,0.003,89.140,0.000,0.003,NaN,NaN
584519.400,0.003,89.120,0.000,0.003,NaN,NaN
677561.400,0.004,89.110,0.000,0.004,NaN,NaN
785413.600,0.004,89.090,0.000,0.004,NaN,NaN
910433.300,0.005,89.080,0.000,0.005,NaN,NaN
1055353.000,0.006,89.060,0.000,0.006,NaN,NaN
1223341.000,0.007,89.040,0.000,0.007,NaN,NaN
1418069.000,0.008,89.020,0.000,0.008,NaN,NaN
1643793.000,0.009,89.010,0.000,0.009,NaN,NaN
1905447.000,0.010,88.990,0.000,0.010,NaN,NaN
2208750.000,0.012,88.970,0.000,0.012,NaN,NaN
2560332.000,0.014,88.950,0.000,0.014,NaN,NaN
2967878.000,0.016,88.930,0.000,0.016,NaN,NaN
3440296.000,0.019,88.910,0.000,0.019,NaN,NaN
3987911.000,0.022,88.880,0.000,0.022,NaN,NaN
4622695.000,0.025,88.860,0.001,0.025,NaN,NaN
5358521.000,0.029,88.840,0.001,0.029,NaN,NaN
6211474.000,0.034,88.820,0.001,0.034,NaN,NaN
7200198.000,0.040,88.790,0.001,0.040,NaN,NaN
8346303.000,0.046,88.740,0.001,0.046,NaN,NaN
9674842.000,0.054,88.670,0.001,0.054,NaN,NaN
11214854.000,0.063,88.570,0.002,0.063,NaN,NaN
13000000.000,0.075,88.430,0.002,0.075,NaN,NaN
